Text,Date
I wrote out some thoughts on how to make this moment a real turning point to bring about real change––and pulled together some resources to help young activists sustain the momentum by channeling their energy into concrete action.,2020-06-01T14:15:57.000Z
My statement on the death of George Floyd:,2020-05-29T16:06:54.000Z
"If you believe in a more just, more generous, more democratic America, now is the time to fight for it. Here’s a terrific way to register voters, organize communities, and ramp up turnout in the battleground states that will decide this election: http://votesaveamerica.com/adopt",2020-05-27T15:00:15.000Z
"On Memorial Day, we honor those who gave all for us. That takes different forms this year, but it’s even more vital with the loss of so many veterans to COVID-19.

The way they lived, in service to one another, should be our roadmap in the months ahead.",2020-05-25T14:31:05.000Z
"And here’s more on the approach Sweden has taken, which differs from some of its neighbors:",2020-05-23T21:55:57.000Z
South Korea has focused on testing to guard against outbreaks:,2020-05-23T21:55:56.000Z
"As all 50 states begin the process of reopening, here are three articles that offer some lessons from other countries about the tradeoffs and policies involved. First, here’s what European nations have done to support workers:",2020-05-23T21:55:56.000Z
"The Class of 2020 is full of the leaders we need to bend the arc of history toward a better future—and our HBCU grads have the talent, skills, and vision to lead that change. I couldn't be prouder of all of you.",2020-05-23T18:03:41.000Z
"As Chicago navigates the health crisis, its residents continue to show up for one another in their communities. It’s one of the things I love most about the city—and one of the many reasons it’s such a good home for the @ObamaFoundation.",2020-05-20T21:34:17.000Z
"Congrats to the high school Class of 2020, as well as to the teachers, coaches, and most of all, parents and family who’ve guided you along the way. Thanks for letting me be part of your big day!",2020-05-17T01:00:04.000Z
,
"Graduating is a big achievement no matter what, but with all that the Class of 2020 has dealt with to get across the finish line, I think they’ve earned a little celebration. I hope you’ll all join me in honoring them at 2PM ET and 8PM ET.",2020-05-16T16:00:01.000Z
Vote.,2020-05-14T18:44:56.000Z
"Michelle and I want to do our part to give all you parents a break today, so we’re reading “The Word Collector” for @chipublib. It’s a fun book that vividly illustrates the transformative power of words––and we hope you enjoy it as much as we did.",2020-05-14T15:30:44.000Z
"Despite all the time that’s been lost, we can still make real progress against the virus, protect people from the economic fallout, and more safely approach something closer to normal if we start making better policy decisions now.",2020-05-13T23:05:11.000Z
"Change comes when all of us step up and play our part in this democracy. By encouraging our young people, like these students from @ChiPubSchools, to start engaging in our civic life today, we’re already creating something better for tomorrow.",2020-05-11T21:06:14.000Z
"Even if you can’t give the moms in your life a hug today, I hope you can give them an extra thank you today. Thank you and Happy Mother’s Day to the woman who makes it all possible. Love you, @michelleobama.",2020-05-10T15:03:15.000Z
"There’s no limit to the devotion I’ve seen in teachers like these @ChiPubSchools educators. Their dedication shapes the best parts of who we become. I couldn’t be more thankful for their work, especially as they shift lessons online to keep students on track during this crisis.",2020-05-06T14:10:45.000Z
"I’ve always loved joining commencements––the culmination of years of hard work and sacrifice. Even if we can’t get together in person this year, Michelle and I are excited to celebrate the nationwide Class of 2020 and recognize this milestone with you and your loved ones.",2020-05-05T15:05:41.000Z
"The folks of the Chicago @fooddepository—and food banks in communities like yours—are working overtime to feed the vulnerable and families who’ve fallen on hard times. But even as demand has spiked, donations have slowed. Their incredible efforts are worth supporting if you can.",2020-05-01T18:25:11.000Z
"The pandemic has magnified the financial insecurity of too many American families, the deep and real racial disparities in our society – and the imbalanced burdens on working moms. We have to create something better for America on the other side of this.",2020-04-27T17:22:11.000Z
"In moments of crisis, we look out for one other. And we need leaders with empathy who will bring people together rather than drive them apart. @JoeBiden has the character and experience to guide us through one of our darkest times and heal us through a long recovery.",2020-04-25T20:49:19.000Z
This pandemic has painfully brought to the surface many of the reasons I launched @MBK_Alliance—structural racism robs too many of our kids of their futures. The leaders on today's call aren't just tackling this crisis; they’re helping us build a more equitable future for all.,2020-04-25T00:00:58.000Z
"If we want life to approach anything like normal anytime soon, we need a comprehensive testing program. It’s not going to be cheap, but it will ultimately pay off many times over in saved lives, saved businesses, and saved jobs.",2020-04-24T20:53:55.000Z
